44	159	71	48	205	198	119	125	40
44	192	209	127	205	24	119	199	40
181	216	211	222	23	234	78	199	39
25	192	224	48	205	24	78	149	40
25	192	71	222	34	209	146	25	40
181	235	211	222	23	234	48	149	39
181	192	163	150	23	24	78	149	40
44	192	211	48	118	247	48	149	40
181	235	224	222	126	209	28	199	41
44	235	209	48	34	24	48	226	40
83	235	71	150	23	198	48	149	40
253	216	209	150	23	24	28	226	39
44	216	209	0	205	247	146	125	40
44	219	71	150	23	247	119	199	40
181	159	209	150	23	247	146	125	40
83	130	211	81	119	97	40	85	39
174	203	224	81	102	42	146	88	40
181	203	224	95	119	226	146	85	39
83	130	75	81	102	97	119	85	40
253	163	211	81	213	42	206	250	40
83	130	162	71	61	42	146	88	41
253	219	211	81	102	42	30	250	39
253	203	162	222	55	42	146	149	40
253	219	211	50	119	97	146	88	40
141	219	162	81	119	15	40	149	40
83	203	75	95	55	226	119	85	38
83	203	211	50	61	180	40	88	40
181	203	224	81	61	180	30	88	40
174	219	75	222	213	42	119	250	39
181	203	224	71	61	97	40	149	41
141	203	75	71	61	180	119	85	41
141	203	75	81	213	42	119	250	40
253	219	224	222	61	97	40	149	40
83	219	211	222	61	226	40	88	40
141	163	211	95	55	226	146	214	40
145	220	201	255	117	32	119	89	40
253	219	163	50	63	15	119	196	40
253	210	208	18	117	242	17	196	39
38	210	117	222	117	242	17	242	40
38	130	163	1	97	242	119	242	40
253	163	117	50	173	32	28	89	41
145	163	163	222	97	15	179	89	40
103	220	117	18	97	15	179	89	41
253	130	208	222	173	180	17	149	39
145	130	168	18	117	15	17	185	41
181	130	201	1	117	15	17	196	40
145	220	163	18	97	15	28	149	40
103	130	201	255	97	241	17	149	40
253	220	168	255	63	15	119	185	40
253	220	163	18	173	242	78	89	40
253	210	201	1	117	180	179	89	39
103	163	201	222	63	15	119	89	40
103	210	117	255	95	180	179	185	39
253	220	117	1	95	242	17	242	40
181	130	168	50	173	15	78	149	40
83	210	212	18	23	42	146	89	39
175	130	71	77	97	36	18	242	40
182	219	162	38	119	193	28	45	40
182	163	212	1	205	241	146	45	39
237	130	160	222	205	193	28	242	40
175	219	162	222	119	4	97	153	39
175	210	71	77	205	42	78	153	41
145	210	71	222	245	36	18	153	39
237	91	160	38	245	42	28	153	40
237	219	212	18	119	241	18	45	41
83	130	212	38	205	193	78	242	41
237	130	160	38	205	241	28	196	40
175	91	160	1	23	36	97	89	40
182	219	162	77	119	36	78	196	40
237	163	160	77	205	193	78	242	41
145	219	71	38	205	42	97	196	40
237	91	71	77	23	42	78	45	40
145	219	212	18	97	193	146	153	40
83	91	212	1	97	42	18	89	40
182	163	212	1	97	241	18	242	39
93	163	209	122	5	2	67	75	40
93	210	209	246	117	36	78	75	40
83	219	96	129	97	241	146	194	40
93	210	6	122	126	4	67	5	40
83	163	96	246	117	241	78	194	40
176	163	199	48	117	4	78	242	40
36	163	199	48	117	36	146	242	41
36	130	209	129	117	4	28	25	39
83	163	6	30	117	4	146	242	39
61	219	199	129	97	36	83	5	40
36	163	164	129	255	2	78	25	41
93	210	6	30	126	241	28	242	38
61	210	209	122	126	4	67	242	40
83	130	96	246	117	4	146	242	46
176	202	96	129	255	4	78	25	40
83	202	209	129	126	4	146	194	39
83	210	209	129	5	241	83	5	39
36	210	199	30	5	4	146	194	37
36	202	209	129	97	70	28	5	38
36	219	209	122	126	241	146	75	40
93	130	6	48	233	21	86	203	40
176	194	199	98	193	4	86	25	40
83	150	6	48	48	68	146	242	40
83	194	6	133	233	84	209	67	39
176	219	6	133	233	84	67	196	39
93	130	163	30	193	4	86	25	39
34	163	96	133	233	84	146	242	39
93	194	6	246	193	21	86	242	38
176	219	199	30	233	68	28	203	37
83	194	199	48	48	4	86	196	39
93	219	96	30	233	211	86	196	39
93	163	163	246	193	21	28	242	39
61	150	6	246	17	68	67	242	39
83	219	147	98	48	4	146	25	39
34	130	96	48	48	68	146	67	39
34	130	6	133	48	4	67	196	38
34	163	199	98	193	211	28	67	38
83	163	96	133	17	4	67	203	40
93	194	199	48	193	21	209	203	39
176	219	147	98	17	84	67	25	39
87	201	193	129	248	98	28	194	39
87	187	96	246	115	98	83	194	39
87	187	96	107	115	98	78	194	40
83	201	209	156	246	130	75	90	41
83	201	193	129	115	98	78	90	41
61	136	96	156	45	193	146	25	41
178	219	209	56	246	228	83	5	41
83	187	6	156	248	98	28	194	40
48	187	193	107	35	228	146	90	40
61	219	96	129	45	70	28	25	40
48	83	209	156	45	130	78	214	40
87	201	193	107	115	193	78	90	40
83	219	209	107	35	193	78	25	40
87	136	96	107	248	228	28	5	38
87	219	96	56	115	228	83	90	40
83	187	6	56	246	193	75	194	39
61	219	209	107	246	70	78	5	41
61	201	164	156	45	193	75	25	40
87	136	193	56	45	98	78	194	41
178	187	6	56	45	130	146	25	41
39	185	6	88	78	70	78	242	41
39	185	36	88	65	13	87	45	39
79	203	189	129	235	2	19	157	39
79	159	209	17	78	34	78	45	40
79	159	6	129	97	2	78	71	40
93	159	189	30	97	34	152	194	39
93	78	36	246	235	34	87	194	40
93	203	36	17	78	34	152	71	40
79	185	209	246	235	70	78	194	40
93	203	6	30	97	2	152	242	40
39	159	209	30	117	2	152	194	40
93	203	189	129	117	13	114	71	39
172	185	36	88	235	2	114	45	40
93	159	199	17	235	2	152	45	40
39	130	36	17	117	247	114	45	40
79	130	36	17	117	2	87	45	40
93	159	189	246	117	70	87	194	40
79	203	189	129	78	13	87	157	39
172	78	36	88	117	247	87	194	40
39	203	209	129	65	13	114	45	40
166	210	205	30	255	70	23	194	41
0	219	96	33	126	4	78	228	40
0	195	164	218	113	70	67	194	40
209	130	205	30	141	4	23	228	39
166	130	164	33	255	70	78	5	40
73	219	96	33	126	4	67	5	40
44	195	199	48	141	70	26	194	40
166	163	6	230	113	2	78	194	39
166	163	6	48	126	241	78	194	40
166	163	164	48	255	20	28	228	40
44	210	6	30	255	20	28	194	39
166	195	205	48	255	70	78	217	38
44	163	96	218	113	4	28	194	41
166	219	205	218	113	2	28	228	40
73	210	6	218	255	2	26	5	40
209	163	164	33	97	4	28	228	40
44	210	96	230	141	2	23	5	41
166	210	96	48	97	4	67	194	41
209	130	6	230	255	2	78	5	40
0	130	164	218	141	4	67	194	39
4	163	6	194	81	4	99	75	41
176	217	209	25	81	36	146	75	40
61	98	164	194	81	2	99	194	40
61	98	225	122	49	119	91	25	38
61	219	197	25	114	119	99	194	40
176	202	164	25	49	2	146	25	38
176	202	225	44	49	2	28	25	40
4	98	164	243	49	36	28	194	40
4	217	6	44	49	241	99	5	40
61	217	164	194	255	241	110	25	40
93	219	225	122	81	4	99	242	41
93	219	6	243	114	2	28	194	40
4	202	6	25	255	2	91	25	40
93	217	6	44	114	119	99	194	39
4	163	209	25	255	2	28	5	40
61	217	209	122	255	2	146	5	40
176	219	225	44	49	4	110	25	39
19	98	209	44	114	119	28	194	40
4	98	164	122	5	4	91	242	41
61	202	164	44	255	4	146	75	40
93	206	209	160	5	2	82	75	41
93	202	6	118	190	2	82	5	40
36	206	133	210	255	228	28	194	40
36	130	209	118	255	5	210	242	40
93	202	209	122	181	5	28	194	40
93	163	209	30	190	5	82	61	40
103	206	236	118	190	70	82	5	40
146	199	209	210	255	209	210	5	41
146	202	236	160	255	209	83	5	40
36	202	236	122	181	70	210	5	44
146	130	96	160	190	5	83	242	40
93	130	209	30	181	70	210	61	40
36	163	236	210	5	228	83	75	39
146	130	6	118	181	70	83	75	40
61	163	133	122	181	70	82	75	40
93	199	209	210	255	209	83	61	40
36	199	236	210	190	209	210	194	40
