--------------------------------------
Executions completed	Unique Outputs
               42900	             6
               42950	             6
               43000	             6
               43050	             6
               43100	             6
               43150	             6
               43200	             6
               43250	             6
               43300	             6
               43350	             6
               43400	             6
               43450	             6
               43500	             6
               43550	             6
               43600	             6
               43650	             6
               43700	             6
               43750	             6
               43800	             6
               43850	             6
               43900	             6
               43950	             6
               44000	             6
               44050	             6
               44100	             6
               44150	             6
               44200	             6
               44250	             6
               44300	             6
               44350	             6
               44400	             6
               44450	             6
               44500	             6
               44550	             6
               44600	             6
               44650	             6
               44700	             6
               44750	             6
               44800	             6
               44850	             6
               44900	             6
               44950	             6
               45000	             6
               45050	             6
               45100	             6
               45150	             6
               45200	             6
               45250	             6
               45300	             6
               45350	             6
               45400	             6
               45450	             6
               45500	             6
               45550	             6
               45600	             6
               45650	             6
               45700	             6
               45750	             6
               45800	             6
               45850	             6
               45900	             6
               45950	             6
               46000	             6
               46050	             6
               46100	             6
               46150	             6
               46200	             6
               46250	             6
               46300	             6
               46350	             6
               46400	             6
               46450	             6
               46500	             6
               46550	             6
               46600	             6
               46650	             6
               46700	             6
               46750	             6
               46800	             6
               46850	             6
               46900	             6
               46950	             6
               47000	             6
               47050	             6
               47100	             6
               47150	             6
               47200	             6
               47250	             6
               47300	             6
               47350	             6
               47400	             6
               47450	             6
               47500	             6
               47550	             6
               47600	             6
               47650	             6
               47700	             6
               47750	             6
               47800	             6
               47850	             6
               47900	             6
               47950	             6
               48000	             6
               48050	             6
               48100	             6
               48150	             6
               48200	             6
               48250	             6
               48300	             6
               48350	             6
               48400	             6
               48450	             6
               48500	             6
               48550	             6
               48600	             6
               48650	             6
               48700	             6
               48750	             6
               48800	             6
               48850	             6
               48900	             6
               48950	             6
               49000	             6
               49050	             6
               49100	             6
               49150	             6
               49200	             6
               49250	             6
               49300	             6
               49350	             6
               49400	             6
               49450	             6
               49500	             6
               49550	             6
               49600	             6
               49650	             6
               49700	             6
               49750	             6
               49800	             6
               49850	             6
               49900	             6
               49950	             6
               50000	             6
               50050	             6
               50100	             6
               50150	             6
               50200	             6
               50250	             6
               50300	             6
               50350	             6
               50400	             6
               50450	             6
               50500	             6
               50550	             6
               50600	             6
               50650	             6
               50700	             6
               50750	             6
               50800	             6
               50850	             6
               50900	             6
               50950	             6
               51000	             6
               51050	             6
               51100	             6
               51150	             6
               51200	             6
               51250	             6
               51300	             6
               51350	             6
               51400	             6
               51450	             6
               51500	             6
               51550	             6
               51600	             6
               51650	             6
               51700	             6
               51750	             6
               51800	             6
               51850	             6
               51900	             6
               51950	             6
               52000	             6
               52050	             6
               52100	             6
               52150	             6
               52200	             6
               52250	             6
               52300	             6
               52350	             6
               52400	             6
               52450	             6
               52500	             6
               52550	             6
               52600	             6
               52650	             6
               52700	             6
               52750	             6
               52800	             6
               52850	             6
               52900	             6
               52950	             6
               53000	             6
               53050	             6
               53100	             6
               53150	             6
               53200	             6
               53250	             6
               53300	             6
               53350	             6
               53400	             6
               53450	             6
               53500	             6
               53550	             6
               53600	             6
               53650	             6
               53700	             6
               53750	             6
               53800	             6
               53850	             6
               53900	             6
               53950	             6
               54000	             6
               54050	             6
               54100	             6
               54150	             6
               54200	             6
               54250	             6
               54300	             6
               54350	             6
               54400	             6
               54450	             6
               54500	             6
               54550	             6
               54600	             6
               54650	             6
               54700	             6
               54750	             6
               54800	             6
               54850	             6
               54900	             6
               54950	             6
               55000	             6
               55050	             6
               55100	             6
               55150	             6
               55200	             6
               55250	             6
               55300	             6
               55350	             6
               55400	             6
               55450	             6
               55500	             6
               55550	             6
               55600	             6
               55650	             6
               55700	             6
               55750	             6
               55800	             6
               55850	             6
               55900	             6
               55950	             6
               56000	             6
               56050	             6
               56100	             6
               56150	             6
               56200	             6
               56250	             6
               56300	             6
               56350	             6
               56400	             6
               56450	             6
               56500	             6
               56550	             6
               56600	             6
               56650	             6
               56700	             6
               56750	             6
               56800	             6
               56850	             6
               56900	             6
               56950	             6
               57000	             6
               57050	             6
               57100	             6
               57150	             6
               57200	             6
               57250	             6
               57300	             6
               57350	             6
               57400	             6
               57450	             6
               57500	             6
               57550	             6
               57600	             6
               57650	             6
               57700	             6
               57750	             6
               57800	             6
               57850	             6
               57900	             6
               57950	             6
               58000	             6
               58050	             6
               58100	             6
               58150	             6
               58200	             6
               58250	             6
               58300	             6
               58350	             6
               58400	             6
               58450	             6
               58500	             6
               58550	             6
               58600	             6
               58650	             6
               58700	             6
               58750	             6
               58800	             6
               58850	             6
               58900	             6
               58950	             6
               59000	             6
               59050	             6
               59100	             6
               59150	             6
               59200	             6
               59250	             6
               59300	             6
               59350	             6
               59400	             6
               59450	             6
               59500	             6
               59550	             6
               59600	             6
               59650	             6
               59700	             6
               59750	             6
               59800	             6
               59850	             6
               59900	             6
               59950	             6
               60000	             6
               60050	             6
               60100	             6
               60150	             6
               60200	             6
               60250	             6
               60300	             6
               60350	             6
               60400	             6
               60450	             6
               60500	             6
               60550	             6
               60600	             6
               60650	             6
               60700	             6
               60750	             6
               60800	             6
               60850	             6
               60900	             6
               60950	             6
               61000	             6
               61050	             6
               61100	             6
               61150	             6
               61200	             6
               61250	             6
               61300	             6
               61350	             6
               61400	             6
               61450	             6
               61500	             6
               61550	             6
               61600	             6
               61650	             6
               61700	             6
               61750	             6
               61800	             6
               61850	             6
               61900	             6
               61950	             6
               62000	             6
               62050	             6
               62100	             6
               62150	             6
               62200	             6
               62250	             6
               62300	             6
               62350	             6
               62400	             6
