--------------------------------------
Executions completed	Unique Outputs
              118250	            17
              118300	            17
              118350	            17
              118400	            17
              118450	            17
              118500	            17
              118550	            17
              118600	            17
              118650	            17
              118700	            17
              118750	            17
              118800	            17
              118850	            17
              118900	            17
              118950	            17
              119000	            17
              119050	            17
              119100	            17
              119150	            17
              119200	            17
              119250	            17
              119300	            17
              119350	            17
              119400	            17
              119450	            17
              119500	            17
              119550	            17
              119600	            17
              119650	            17
              119700	            17
              119750	            17
              119800	            17
              119850	            17
              119900	            17
              119950	            17
              120000	            17
              120050	            17
              120100	            17
              120150	            17
              120200	            17
              120250	            17
              120300	            17
              120350	            17
              120400	            17
              120450	            17
              120500	            17
              120550	            17
              120600	            17
              120650	            17
              120700	            17
              120750	            17
              120800	            17
              120850	            17
              120900	            17
              120950	            17
              121000	            17
              121050	            17
              121100	            17
              121150	            17
              121200	            17
              121250	            17
              121300	            17
              121350	            17
              121400	            17
              121450	            17
              121500	            17
              121550	            17
              121600	            17
              121650	            17
              121700	            17
              121750	            17
              121800	            17
              121850	            17
              121900	            17
              121950	            17
              122000	            17
              122050	            17
              122100	            17
              122150	            17
              122200	            17
              122250	            17
              122300	            17
              122350	            17
              122400	            17
              122450	            17
              122500	            17
              122550	            17
              122600	            17
              122650	            17
              122700	            17
              122750	            17
              122800	            17
              122850	            17
              122900	            17
              122950	            17
              123000	            17
              123050	            17
              123100	            17
              123150	            17
              123200	            17
              123250	            17
              123300	            17
              123350	            17
              123400	            17
              123450	            17
              123500	            17
              123550	            17
              123600	            17
              123650	            17
              123700	            17
              123750	            17
              123800	            17
              123850	            17
              123900	            17
              123950	            17
              124000	            17
              124050	            17
              124100	            17
              124150	            17
              124200	            17
              124250	            17
              124300	            17
              124350	            17
              124400	            17
              124450	            17
              124500	            17
              124550	            17
              124600	            17
              124650	            17
              124700	            17
              124750	            17
              124800	            17
              124850	            17
              124900	            17
              124950	            17
              125000	            17
              125050	            17
              125100	            17
              125150	            17
              125200	            17
              125250	            17
              125300	            17
              125350	            17
              125400	            17
              125450	            17
              125500	            17
              125550	            17
              125600	            17
              125650	            17
              125700	            17
              125750	            17
              125800	            17
              125850	            17
              125900	            17
              125950	            17
              126000	            17
              126050	            17
              126100	            17
              126150	            17
              126200	            17
              126250	            17
              126300	            17
              126350	            17
              126400	            17
              126450	            17
              126500	            17
              126550	            17
              126600	            17
              126650	            17
              126700	            17
              126750	            17
              126800	            17
              126850	            17
              126900	            17
              126950	            17
              127000	            17
              127050	            17
              127100	            17
              127150	            17
              127200	            17
              127250	            17
              127300	            17
              127350	            17
              127400	            17
              127450	            17
              127500	            17
              127550	            17
              127600	            17
              127650	            17
              127700	            17
              127750	            17
              127800	            17
              127850	            17
              127900	            17
              127950	            17
              128000	            17
              128050	            17
              128100	            17
              128150	            17
              128200	            17
              128250	            17
              128300	            17
              128350	            17
              128400	            17
              128450	            17
              128500	            17
              128550	            17
              128600	            17
              128650	            17
              128700	            17
              128750	            17
              128800	            17
              128850	            17
              128900	            17
              128950	            17
              129000	            17
              129050	            17
              129100	            17
              129150	            17
              129200	            17
              129250	            17
              129300	            17
              129350	            17
              129400	            17
              129450	            17
              129500	            17
              129550	            17
              129600	            17
              129650	            17
              129700	            17
              129750	            17
              129800	            17
              129850	            17
              129900	            17
              129950	            17
              130000	            17
              130050	            17
              130100	            17
              130150	            17
              130200	            17
              130250	            17
              130300	            17
              130350	            17
              130400	            17
              130450	            17
              130500	            17
              130550	            17
              130600	            17
              130650	            17
              130700	            17
              130750	            17
              130800	            17
              130850	            17
              130900	            17
              130950	            17
              131000	            17
              131050	            17
              131100	            17
              131150	            17
              131200	            17
              131250	            17
              131300	            17
              131350	            17
              131400	            17
              131450	            17
              131500	            17
              131550	            17
              131600	            17
              131650	            17
              131700	            17
              131750	            17
              131800	            17
              131850	            17
              131900	            17
              131950	            17
              132000	            17
              132050	            17
              132100	            17
              132150	            17
              132200	            17
              132250	            17
              132300	            17
              132350	            17
              132400	            17
              132450	            17
              132500	            17
              132550	            17
              132600	            17
              132650	            17
              132700	            17
              132750	            17
              132800	            17
              132850	            17
              132900	            17
              132950	            17
              133000	            17
              133050	            17
              133100	            17
              133150	            17
              133200	            17
              133250	            17
              133300	            17
              133350	            17
              133400	            17
              133450	            17
              133500	            17
              133550	            17
              133600	            17
              133650	            17
              133700	            17
              133750	            17
              133800	            17
              133850	            17
              133900	            17
              133950	            17
              134000	            17
              134050	            17
              134100	            17
              134150	            17
              134200	            17
              134250	            17
              134300	            17
              134350	            17
              134400	            17
              134450	            17
              134500	            17
              134550	            17
              134600	            17
              134650	            17
              134700	            17
              134750	            17
              134800	            17
              134850	            17
              134900	            17
              134950	            17
              135000	            17
              135050	            17
              135100	            17
              135150	            17
              135200	            17
              135250	            17
              135300	            17
              135350	            17
              135400	            17
              135450	            17
              135500	            17
              135550	            17
              135600	            17
              135650	            17
              135700	            17
              135750	            17
              135800	            17
              135850	            17
              135900	            17
              135950	            17
              136000	            17
              136050	            17
              136100	            17
              136150	            17
              136200	            17
              136250	            17
              136300	            17
              136350	            17
              136400	            17
              136450	            17
              136500	            17
              136550	            17
              136600	            17
              136650	            17
              136700	            17
              136750	            17
              136800	            17
              136850	            17
              136900	            17
              136950	            17
              137000	            17
              137050	            17
              137100	            17
              137150	            17
              137200	            17
              137250	            17
              137300	            17
              137350	            17
              137400	            17
              137450	            17
              137500	            17
              137550	            17
              137600	            17
              137650	            17
              137700	            17
              137750	            17
              137800	            17
              137850	            17
              137900	            17
              137950	            17
              138000	            17
              138050	            17
              138100	            17
              138150	            17
              138200	            17
              138250	            17
              138300	            17
              138350	            17
              138400	            17
              138450	            17
              138500	            17
              138550	            17
              138600	            17
              138650	            17
              138700	            17
              138750	            17
              138800	            17
              138850	            17
              138900	            17
              138950	            17
              139000	            17
              139050	            17
              139100	            17
              139150	            17
              139200	            17
              139250	            17
              139300	            17
              139350	            17
              139400	            17
              139450	            17
              139500	            17
              139550	            17
              139600	            17
              139650	            17
              139700	            17
              139750	            17
              139800	            17
              139850	            17
              139900	            17
              139950	            17
              140000	            17
              140050	            17
              140100	            17
              140150	            17
              140200	            17
              140250	            17
              140300	            17
              140350	            17
              140400	            17
              140450	            17
              140500	            17
              140550	            17
              140600	            17
              140650	            17
              140700	            17
              140750	            17
              140800	            17
              140850	            17
              140900	            17
              140950	            17
              141000	            17
              141050	            17
              141100	            17
              141150	            17
              141200	            17
              141250	            17
              141300	            17
              141350	            17
              141400	            17
              141450	            17
              141500	            17
              141550	            17
              141600	            17
              141650	            17
              141700	            17
              141750	            17
              141800	            17
              141850	            17
              141900	            17
              141950	            17
              142000	            17
              142050	            17
              142100	            17
              142150	            17
              142200	            17
              142250	            17
              142300	            17
              142350	            17
              142400	            17
              142450	            17
              142500	            17
              142550	            17
              142600	            17
              142650	            17
              142700	            17
              142750	            17
              142800	            17
              142850	            17
              142900	            17
              142950	            17
              143000	            17
              143050	            17
              143100	            17
              143150	            17
              143200	            17
              143250	            17
              143300	            17
              143350	            17
              143400	            17
              143450	            17
              143500	            17
              143550	            17
              143600	            17
              143650	            17
              143700	            17
              143750	            17
              143800	            17
              143850	            17
              143900	            17
              143950	            17
              144000	            17
              144050	            17
              144100	            17
              144150	            17
              144200	            17
              144250	            17
              144300	            17
              144350	            17
              144400	            17
              144450	            17
              144500	            17
              144550	            17
              144600	            17
              144650	            17
              144700	            17
              144750	            17
              144800	            17
              144850	            17
              144900	            17
              144950	            17
              145000	            17
              145050	            17
              145100	            17
              145150	            17
              145200	            17
              145250	            17
              145300	            17
              145350	            17
              145400	            17
              145450	            17
              145500	            17
              145550	            17
              145600	            17
              145650	            17
              145700	            17
              145750	            17
              145800	            17
              145850	            17
              145900	            17
              145950	            17
              146000	            17
              146050	            17
              146100	            17
              146150	            17
              146200	            17
              146250	            17
              146300	            17
              146350	            17
              146400	            17
              146450	            17
              146500	            17
              146550	            17
              146600	            17
              146650	            17
              146700	            17
              146750	            17
              146800	            17
              146850	            17
              146900	            17
              146950	            17
              147000	            17
              147050	            17
              147100	            17
              147150	            17
              147200	            17
              147250	            17
              147300	            17
              147350	            17
              147400	            17
              147450	            17
              147500	            17
              147550	            17
              147600	            17
              147650	            17
              147700	            17
              147750	            17
              147800	            17
              147850	            17
              147900	            17
              147950	            17
              148000	            17
              148050	            17
              148100	            17
              148150	            17
              148200	            17
              148250	            17
              148300	            17
              148350	            17
              148400	            17
              148450	            17
              148500	            17
              148550	            17
              148600	            17
              148650	            17
              148700	            17
              148750	            17
              148800	            17
              148850	            17
              148900	            17
              148950	            17
              149000	            17
              149050	            17
              149100	            17
              149150	            17
              149200	            17
              149250	            17
              149300	            17
              149350	            17
              149400	            17
              149450	            17
              149500	            17
              149550	            17
              149600	            17
              149650	            17
              149700	            17
              149750	            17
              149800	            17
              149850	            17
              149900	            17
              149950	            17
              150000	            17
              150050	            17
              150100	            17
              150150	            17
              150200	            17
              150250	            17
              150300	            17
              150350	            17
              150400	            17
              150450	            17
              150500	            17
              150550	            17
              150600	            17
              150650	            17
              150700	            17
              150750	            17
              150800	            17
              150850	            17
              150900	            17
              150950	            17
              151000	            17
              151050	            17
              151100	            17
              151150	            17
              151200	            17
              151250	            17
              151300	            17
              151350	            17
              151400	            17
              151450	            17
              151500	            17
              151550	            17
              151600	            17
              151650	            17
              151700	            17
              151750	            17
              151800	            17
              151850	            17
              151900	            17
              151950	            17
              152000	            17
              152050	            17
              152100	            17
              152150	            17
              152200	            17
              152250	            17
              152300	            17
              152350	            17
              152400	            17
              152450	            17
              152500	            17
              152550	            17
              152600	            17
              152650	            17
              152700	            17
              152750	            17
              152800	            17
              152850	            17
              152900	            17
              152950	            17
              153000	            17
              153050	            17
              153100	            17
              153150	            17
              153200	            17
              153250	            17
              153300	            17
              153350	            17
              153400	            17
              153450	            17
              153500	            17
              153550	            17
              153600	            17
              153650	            17
              153700	            17
              153750	            17
              153800	            17
              153850	            17
              153900	            17
              153950	            17
              154000	            17
              154050	            17
              154100	            17
              154150	            17
              154200	            17
              154250	            17
              154300	            17
              154350	            17
              154400	            17
              154450	            17
              154500	            17
              154550	            17
              154600	            17
              154650	            17
              154700	            17
              154750	            17
              154800	            17
              154850	            17
              154900	            17
              154950	            17
              155000	            17
              155050	            17
              155100	            17
              155150	            17
              155200	            17
              155250	            17
              155300	            17
              155350	            17
              155400	            17
              155450	            17
              155500	            17
              155550	            17
              155600	            17
              155650	            17
              155700	            17
              155750	            17
              155800	            17
              155850	            17
              155900	            17
              155950	            17
              156000	            17
              156050	            17
              156100	            17
              156150	            17
              156200	            17
              156250	            17
              156300	            17
              156350	            17
              156400	            17
              156450	            17
              156500	            17
              156550	            17
              156600	            17
              156650	            17
              156700	            17
              156750	            17
              156800	            17
              156850	            17
              156900	            17
              156950	            17
              157000	            17
              157050	            17
              157100	            17
              157150	            17
              157200	            17
              157250	            17
              157300	            17
              157350	            17
              157400	            17
              157450	            17
              157500	            17
              157550	            17
              157600	            17
              157650	            17
              157700	            17
              157750	            17
              157800	            17
              157850	            17
              157900	            17
              157950	            17
              158000	            17
              158050	            17
              158100	            17
              158150	            17
              158200	            17
              158250	            17
              158300	            17
              158350	            17
              158400	            17
              158450	            17
              158500	            17
              158550	            17
              158600	            17
              158650	            17
              158700	            17
              158750	            17
              158800	            17
              158850	            17
              158900	            17
              158950	            17
              159000	            17
              159050	            17
              159100	            17
              159150	            17
              159200	            17
              159250	            17
              159300	            17
              159350	            17
              159400	            17
              159450	            17
              159500	            17
              159550	            17
              159600	            17
              159650	            17
              159700	            17
              159750	            17
              159800	            17
              159850	            17
              159900	            17
              159950	            17
              160000	            17
              160050	            17
              160100	            17
              160150	            17
              160200	            17
              160250	            17
              160300	            17
              160350	            17
              160400	            17
              160450	            17
              160500	            17
              160550	            17
              160600	            17
              160650	            17
              160700	            17
              160750	            17
              160800	            17
              160850	            17
              160900	            17
              160950	            17
              161000	            17
              161050	            17
              161100	            17
              161150	            17
              161200	            17
              161250	            17
              161300	            17
              161350	            17
              161400	            17
              161450	            17
              161500	            17
              161550	            17
              161600	            17
              161650	            17
              161700	            17
              161750	            17
              161800	            17
              161850	            17
              161900	            17
              161950	            17
              162000	            17
              162050	            17
              162100	            17
              162150	            17
              162200	            17
              162250	            17
              162300	            17
              162350	            17
              162400	            17
              162450	            17
              162500	            17
              162550	            17
              162600	            17
              162650	            17
              162700	            17
              162750	            17
              162800	            17
              162850	            17
              162900	            17
              162950	            17
              163000	            17
              163050	            17
              163100	            17
              163150	            17
              163200	            17
              163250	            17
              163300	            17
              163350	            17
              163400	            17
              163450	            17
              163500	            17
              163550	            17
              163600	            17
              163650	            17
              163700	            17
              163750	            17
              163800	            17
              163850	            17
              163900	            17
              163950	            17
              164000	            17
              164050	            17
              164100	            17
              164150	            17
              164200	            17
              164250	            17
              164300	            17
              164350	            17
              164400	            17
              164450	            17
              164500	            17
              164550	            17
              164600	            17
              164650	            17
              164700	            17
              164750	            17
              164800	            17
              164850	            17
              164900	            17
              164950	            17
              165000	            17
              165050	            17
              165100	            17
              165150	            17
              165200	            17
              165250	            17
              165300	            17
              165350	            17
              165400	            17
              165450	            17
              165500	            17
              165550	            17
              165600	            17
              165650	            17
              165700	            17
              165750	            17
              165800	            17
              165850	            17
              165900	            17
              165950	            17
              166000	            17
              166050	            17
              166100	            17
              166150	            17
              166200	            17
              166250	            17
              166300	            17
              166350	            17
              166400	            17
              166450	            17
              166500	            17
              166550	            17
              166600	            17
              166650	            17
              166700	            17
              166750	            17
              166800	            17
              166850	            17
              166900	            17
              166950	            17
              167000	            17
              167050	            17
              167100	            17
              167150	            17
              167200	            17
              167250	            17
              167300	            17
              167350	            17
              167400	            17
              167450	            17
              167500	            17
              167550	            17
              167600	            17
              167650	            17
              167700	            17
              167750	            17
              167800	            17
              167850	            17
              167900	            17
              167950	            17
              168000	            17
              168050	            17
              168100	            17
              168150	            17
              168200	            17
              168250	            17
              168300	            17
              168350	            17
              168400	            17
              168450	            17
              168500	            17
              168550	            17
              168600	            17
              168650	            17
              168700	            17
              168750	            17
              168800	            17
              168850	            17
              168900	            17
              168950	            17
              169000	            17
              169050	            17
              169100	            17
              169150	            17
              169200	            17
              169250	            17
              169300	            17
              169350	            17
              169400	            17
              169450	            17
              169500	            17
              169550	            17
              169600	            17
              169650	            17
              169700	            17
              169750	            17
              169800	            17
              169850	            17
              169900	            17
              169950	            17
              170000	            17
              170050	            17
              170100	            17
              170150	            17
              170200	            17
              170250	            17
              170300	            17
              170350	            17
              170400	            17
              170450	            17
              170500	            17
              170550	            17
              170600	            17
              170650	            17
              170700	            17
              170750	            17
              170800	            17
              170850	            17
              170900	            17
              170950	            17
              171000	            17
              171050	            17
              171100	            17
              171150	            17
              171200	            17
              171250	            17
              171300	            17
              171350	            17
              171400	            17
              171450	            17
              171500	            17
              171550	            17
              171600	            17
              171650	            17
              171700	            17
              171750	            17
              171800	            17
              171850	            17
              171900	            17
              171950	            17
              172000	            17
              172050	            17
              172100	            17
              172150	            17
              172200	            17
              172250	            17
              172300	            17
              172350	            17
              172400	            17
              172450	            17
              172500	            17
              172550	            17
              172600	            17
              172650	            17
              172700	            17
              172750	            17
              172800	            17
              172850	            17
              172900	            17
              172950	            17
              173000	            17
              173050	            17
              173100	            17
              173150	            17
              173200	            17
              173250	            17
              173300	            17
              173350	            17
              173400	            17
              173450	            17
              173500	            17
              173550	            17
              173600	            17
              173650	            17
              173700	            17
              173750	            17
              173800	            17
              173850	            17
              173900	            17
              173950	            17
              174000	            17
              174050	            17
              174100	            17
              174150	            17
              174200	            17
              174250	            17
              174300	            17
              174350	            17
              174400	            17
              174450	            17
              174500	            17
              174550	            17
              174600	            17
              174650	            17
              174700	            17
              174750	            17
              174800	            17
              174850	            17
              174900	            17
              174950	            17
              175000	            17
              175050	            17
              175100	            17
              175150	            17
              175200	            17
              175250	            17
              175300	            17
              175350	            17
              175400	            17
              175450	            17
              175500	            17
              175550	            17
              175600	            17
              175650	            17
              175700	            17
              175750	            17
              175800	            17
              175850	            17
              175900	            17
              175950	            17
              176000	            17
              176050	            17
              176100	            17
              176150	            17
              176200	            17
              176250	            17
              176300	            17
              176350	            17
              176400	            17
              176450	            17
              176500	            17
              176550	            17
              176600	            17
              176650	            17
              176700	            17
              176750	            17
              176800	            17
              176850	            17
              176900	            17
              176950	            17
              177000	            17
              177050	            17
              177100	            17
              177150	            17
              177200	            17
              177250	            17
              177300	            17
              177350	            17
              177400	            17
              177450	            17
              177500	            17
              177550	            17
              177600	            17
              177650	            17
              177700	            17
              177750	            17
              177800	            17
              177850	            17
              177900	            17
              177950	            17
              178000	            17
              178050	            17
              178100	            17
              178150	            17
              178200	            17
              178250	            17
              178300	            17
              178350	            17
              178400	            17
              178450	            17
              178500	            17
              178550	            17
              178600	            17
              178650	            17
              178700	            17
              178750	            17
              178800	            17
              178850	            17
              178900	            17
              178950	            17
              179000	            17
              179050	            17
              179100	            17
              179150	            17
              179200	            17
              179250	            17
              179300	            17
              179350	            17
              179400	            17
              179450	            17
              179500	            17
              179550	            17
              179600	            17
              179650	            17
              179700	            17
              179750	            17
              179800	            17
              179850	            17
              179900	            17
              179950	            17
              180000	            17
              180050	            17
              180100	            17
              180150	            17
              180200	            17
              180250	            17
              180300	            17
              180350	            17
              180400	            17
              180450	            17
              180500	            17
              180550	            17
              180600	            17
              180650	            17
              180700	            17
