--------------------------------------
Executions completed	Unique Outputs
               53350	            63
               53400	            63
               53450	            63
               53500	            63
               53550	            63
               53600	            63
               53650	            63
               53700	            63
               53750	            63
               53800	            63
               53850	            63
               53900	            63
               53950	            63
               54000	            63
               54050	            63
               54100	            63
               54150	            63
               54200	            63
               54250	            63
               54300	            63
               54350	            63
               54400	            63
               54450	            63
               54500	            63
               54550	            63
               54600	            63
               54650	            63
               54700	            63
               54750	            63
               54800	            63
               54850	            63
               54900	            63
               54950	            63
               55000	            63
               55050	            63
               55100	            63
               55150	            63
               55200	            63
               55250	            63
               55300	            63
               55350	            63
               55400	            63
               55450	            63
               55500	            63
               55550	            63
               55600	            63
               55650	            63
               55700	            63
               55750	            63
               55800	            63
               55850	            63
               55900	            63
               55950	            63
               56000	            63
               56050	            63
               56100	            63
               56150	            63
               56200	            63
               56250	            63
               56300	            63
               56350	            63
               56400	            63
               56450	            63
               56500	            63
               56550	            63
               56600	            63
               56650	            63
               56700	            63
               56750	            63
               56800	            63
               56850	            63
               56900	            63
               56950	            63
               57000	            63
               57050	            63
               57100	            63
               57150	            63
               57200	            63
               57250	            63
               57300	            63
               57350	            63
               57400	            63
               57450	            63
               57500	            63
               57550	            63
               57600	            63
               57650	            63
               57700	            63
               57750	            63
               57800	            63
               57850	            63
               57900	            63
               57950	            63
               58000	            63
               58050	            63
               58100	            63
               58150	            63
               58200	            63
               58250	            63
               58300	            63
               58350	            63
               58400	            63
               58450	            63
               58500	            63
               58550	            63
               58600	            63
               58650	            63
               58700	            63
               58750	            63
               58800	            63
               58850	            63
               58900	            63
               58950	            63
               59000	            63
               59050	            63
               59100	            63
               59150	            63
               59200	            63
               59250	            63
               59300	            63
               59350	            63
               59400	            63
               59450	            63
               59500	            63
               59550	            63
               59600	            63
               59650	            63
               59700	            63
               59750	            63
               59800	            63
               59850	            63
               59900	            63
               59950	            63
               60000	            63
               60050	            63
               60100	            63
               60150	            63
               60200	            63
               60250	            63
               60300	            63
               60350	            63
               60400	            63
               60450	            63
               60500	            63
               60550	            63
               60600	            63
               60650	            63
               60700	            63
               60750	            63
               60800	            63
               60850	            63
               60900	            63
               60950	            63
               61000	            63
               61050	            63
               61100	            63
               61150	            63
               61200	            63
               61250	            63
               61300	            63
               61350	            63
               61400	            63
               61450	            63
               61500	            63
               61550	            63
               61600	            63
               61650	            63
               61700	            63
               61750	            63
               61800	            63
               61850	            63
               61900	            63
               61950	            63
               62000	            63
               62050	            63
               62100	            63
               62150	            63
               62200	            63
               62250	            63
               62300	            63
               62350	            63
               62400	            63
